"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202100046898";"3";"JUIN (BOULEVARD DU MARECHAL)";"0";"N/A";"2";"3";"0";"1";"2";"741";"1";"";" -1";"1";"0";"1";"50"
"202100046899";"4";"LAHANCHIPIA (AVENUE)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046900";"3";"OLHETTE (ROUTE D')";"0";"N/A";"2";"2";"0";"1";"2";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046901";"4";"LAURIERS DES";"0";"N/A";"2";"2";"0";"1";"0";"0";"3";"";" -1";"1";"0";"1";"30"
"202100046902";"4";"MIRAMBEAU (ROUTE DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046903";"4";"CHAMBRE D'AMOUR (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046904";"4";"CARNOT (AVENUE)";"0";"N/A";"1";"4";"3";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046905";"4";"SOUS MARIN CASABIANCA (RUE DU)";"0";"N/A";"2";"3";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"50"
"202100046906";"7";"OUEST BOULEVARD DE L";"0";"N/A";"3";"7";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100046907";"4";"GAMBETTA LEON RUE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046908";"3";"RUE RIVOLET";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"1";"30"
"202100046909";"3";"SEMARD (AVE PIERRE)";"0";"N/A";"2";"2";"0";"2";"2";"550";"1";"";" -1";"1";"0";"1";"50"
"202100046910";"4";"PERREYEUX";"0";"N/A";"2";"2";"1";"1";"1";"0";"1";"";" -1";"1";"0";"5";"30"
"202100046911";"4";"MENHIR (RUE DU)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046912";"4";"LEBRUN (RUE HENRI)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100046913";"4";"FOUGERES (RUE DE)";"0";"N/A";"2";"2";"1";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"50"
"202100046914";"4";"GUEHENNO (JEAN)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"50"
"202100046915";"4";"BINTINAIS (LIEU-DIT LA)";"0";"N/A";" -1";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"3";"50"
"202100046916";"4";"AVE DE LABARDE";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046917";"1";"N/A";" -1";"N/A";"1";" -1";" -1";"1";"18";"431";"1";"";" -1";"1";"0";"1";"90"
"202100046918";"1";"VA007418 PONT JUMEAUX A620 Sortie 30";"0";"N/A";" -1";"0";"0";"1";"5";"381";"1";"";" -1";"1";"0";"1";"90"
"202100046919";"7";"RTE D ALBI";"0";"N/A";"2";"2";"1";"1";"2";"966";"1";"";" -1";"1";"0";"1";"50"
"202100046920";"4";"RUE FRANCOIS LACHAMBRE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046921";"7";"AV JEAN CHAUBET";"0";"N/A";"3";"4";"0";"1";"37";"569";"1";"";" -1";"1";"0";"1";"50"
"202100046922";"1";"VA007333 LA FAOURETTE A620 Sortie 26";"0";"N/A";" -1";"0";"0";"1";"9";"859";"1";"";" -1";"1";"0";"1";"90"
"202100046923";"7";"FRONTON (AV DE) DU 1AU 176";"0";"N/A";"2";"2";"0";"1";"33";"166";"1";"";" -1";"1";"0";"1";"50"
"202100046924";"4";"RUE DE METZ";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046925";"1";"12 LES IZARDS (PERIPH EST A62)";"0";"N/A";"3";"3";"0";"1";"226";"783";"1";"";" -1";"1";"0";"1";"90"
"202100046926";"1";"ECHANGEUR SESQUIERES (A62-A620)";"0";"N/A";"3";"1";"0";"1";"0";"335";"1";"";" -1";"1";"0";"1";"90"
"202100046927";"4";"POULL AR HORRED";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046928";"3";"D64E (voie nouvelle)";"0";"N/A";"2";"2";"0";"1";"4";"330";"1";"";" -1";"1";"0";"1";"80"
"202100046929";"3";"MENDES FRANCE (AVENUE PIERRE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046930";"3";"PARIS (AVENUE DE)";"0";"N/A";"2";"1";"0";"1";"1";"570";"1";"";" -1";"1";"0";"1";"50"
"202100046931";"4";"THOREL (PLACE ERNEST)";"0";"N/A";"1";"1";"3";"1";"(1)";"(1)";"2";"";" -1";"9";"9";"1";"50"
"202100046932";"4";"BESANCON (DU 26 AU 72)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046933";"2";"116 PK RN137 JUSTICE ROCHEFORT";"0";"N/A";"3";"4";"0";"1";"116";"112";"1";"";" -1";"1";"0";"2";"90"
"202100046934";"2";"118 PK RN137 ROCHEFORT JUSTICE";"0";"N/A";"1";"1";"0";"2";"113";"382";"1";"";" -1";"1";"3";"1";"50"
"202100046935";"4";"GALIENI (RUE MARECHAL)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046936";"4";"GARIBALDI (BOULEVARD) NÂ° IMPAIRS";"0";"N/A";"2";"4";"0";"4";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046937";"4";"HUVEAUNE (BOULEVARD DE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100046938";"4";"LUMINY (AVENUE DE)";"0";"N/A";"2";" -1";"0";"2";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"30"
"202100046939";"4";"AV STALINGRAD";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046940";"7";"GARDANNE (ROUTE DE )";"0";"N/A";"2";"2";"0";"1";"0";"100";"1";"";" -1";"1";"5";"1";"80"
"202100046941";"6";"CREISSEL (BOULEVARD DE)";"0";"N/A";" -1";" -1";"0";"1";"0";"0";"1";"";" -1";"1";"9";"1";"30"
"202100046942";"4";"BACON BD DU ET BD GARDIOLE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046943";"2";"JEAN JAURES ( AVENUE )";"0";"N/A";"2";"2";"0";"1";"38";"800";"1";"";" -1";"1";"0";"1";"50"
"202100046944";"2";"EMILE DIDIER ( AV )";"0";"N/A";"2";"2";"0";"1";"70";"578";"1";"";" -1";"1";"5";"1";"50"
"202100046945";"4";"HUGO DE 1 A 70 (BD VICTOR)";"0";"N/A";"2";"2";"2";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046946";"4";"BOULEVARD SAINT MARCEL";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046947";"4";"RUE D AUBERVILLIERS";"0";"N/A";"1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046948";"4";"AVENUE JEAN JAURES";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046949";"4";"BOULEVARD SERURIER";"0";"N/A";"1";"2";"0";"2";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202100046950";"4";"RUE DE LA CHAPELLE";"0";"N/A";"1";"3";"3";"1";"(1)";"(1)";"3";"";" -1";"1";" -1";"6";"50"
"202100046951";"4";"PLACE VICTOR HUGO";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100046952";"4";"BOULEVARD DE PICPUS";"0";"N/A";"2";"4";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202100046953";"4";"RUE DE CHARENTON";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046954";"4";"BOULEVARD RICHARD LENOIR";"0";"N/A";"3";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"50"
"202100046955";"4";"QUAI HENRI IV";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046956";"4";"BOULEVARD BEAUMARCHAIS";"0";"N/A";"2";"4";"3";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"6";"50"
"202100046957";"3";"AV LOUIS ARAGON";"0";"N/A";"3";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046958";"3";"AV DE FONTAINEBLEAU";"0";"N/A";"2";"5";"3";"1";"1";"0";"1";"";" -1";"1";"0";"6";"50"
"202100046959";"4";"REPUBLIQUE (AV DE LA)";"0";"N/A";" -1";"2";"0";"1";"26";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046960";"4";"AV DE LA REPUBLIQUE";"0";"N/A";"2";"2";"0";"1";"2";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046961";"4";"LECLERC.(RUE DU GENERAL)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046962";"3";"MARCEL CACHIN (AV)";"0";"N/A";"1";" -1";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046963";"9";"FONTAINE";"0";"N/A";"1";"1";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"30"
"202100046964";"3";"CROISAT AMBROISE RD 29 BIS";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046965";"3";"SAINT-DENIS (RUE DE)";"0";"N/A";"1";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202100046966";"4";"ARNOUX AVENUE MAURICE NÂ°1 A 77";"0";"N/A";"1";"2";"1";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202100046967";"4";"REPUBLIQUE AVENUE DE LA NÂ°1 A 79";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046968";"3";"GENERAL LECLERC (AVENUE DU) 35/FIN - 60/";"0";"N/A";"3";"7";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100046969";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"4";"50"
"202100046970";"3";"15";" -1";"D";"2";"2";"0";"1";"44";"208";"3";"";" -1";"1";"0";"3";"50"
"202100046971";"3";"659";" -1";" -";"2";"2";"0";"1";"18";"200";"1";"";" -1";"1";"0";"1";"70"
"202100046972";"3";"933";" -1";"N/A";"2";"2";"0";"1";"67";"95";"1";"";" -1";"1";"0";"1";"50"
"202100046973";"4";"N/A";" -1";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"6";"6";"30"
"202100046974";"3";"11";" -1";"N/A";"2";"2";"0";"2";"5";"675";"1";"";" -1";"1";"0";"1";"50"
"202100046975";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046976";"3";"9";" -1";"D";"2";"3";"3";"1";"7";"500";"1";"";"12";"1";"0";"1";"80"
"202100046977";"2";"10";"0";"N/A";"2";"2";"0";"1";"77";"300";"1";"";" -1";"1";"0";"1";"80"
"202100046978";"3";"941";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202100046979";"3";"12";" -1";"N/A";"2";"2";"0";"1";"1";"100";"2";"";" -1";"1";"0";"3";"80"
"202100046980";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"80"
"202100046981";"3";"62";" -1";"N/A";"2";"2";"0";"1";"6";"91";"1";"";" -1";"1";"0";"1";"70"
"202100046982";"3";"347";" -1";"N/A";"2";"2";"0";"1";"10";"200";"3";"";" -1";"1";"0";"1";"90"
"202100046983";"3";"472";"0";"N/A";"2";"2";"0";"1";"32";"730";"2";"";" -1";"1";"0";"3";"80"
"202100046984";"4";"13";"0";"N/A";"3";"2";"0";"1";"43";"500";"1";"";" -1";"1";"5";"1";"50"
"202100046985";"3";"14";"0";"D";"3";"2";"0";"1";"14";"252";"1";"";" -1";"1";"5";"1";"70"
"202100046986";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046987";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"6";"1";"50"
"202100046988";"3";"30.2";" -1";"N/A";"2";"2";"0";"1";"16";"165";"1";"";" -1";"1";"0";"3";"80"
"202100046989";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046990";"3";"939";" -1";"N/A";"2";"2";"0";"2";"38";"654";"3";"";" -1";"1";"0";"1";"50"
"202100046991";"3";"37";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"1";"90"
"202100046992";"6";"N/A";"0";"N/A";"2";"1";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046993";"1";"42";" -1";"N/A";"1";"4";"0";"1";"32";"300";"1";"";" -1";"1";"8";"1";"90"
"202100046994";"3";"D5";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046995";"1";"344";" -1";"A";"3";"3";"0";"1";"8";"700";"1";"";" -1";"1";"0";"1";"90"
"202100046996";"3";"534";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100046997";"1";"A13";" -1";"N/A";"1";"1";"0";"1";"113";"300";"1";"";" -1";"1";"3";"1";"110"
"202100046998";"3";"191";"0";"N/A";"2";"2";"0";"1";"88";"850";"3";"";" -1";"1";"9";"1";"50"
"202100046999";"7";"24";"0";"D";"2";"2";"0";"2";"3";"400";"3";"";" -1";"1";"0";"1";"50"
"202100047000";"3";"114";" -1";"N/A";"2";"2";"0";"2";"16";"785";"2";"";" -1";"1";"0";"8";"80"
"202100047001";"1";"AUTOROUTE A 63";"0";"N/A";"3";"4";"0";"1";"10";"595";"1";"";" -1";"1";"0";"1";"130"
"202100047002";"1";"ROCADE A 630";"0";"N/A";"3";"4";"0";"1";"16";"500";"1";"";" -1";"1";"0";"1";"90"
"202100047003";"1";"6";"0";"N/A";"3";"6";"0";"2";"17";"287";"1";"";" -1";"1";"0";"1";"110"
"202100047004";"2";"RN 184";"0";"N/A";"3";"4";"0";"1";"7";"0";"1";"";" -1";"1";"0";"1";"110"
"202100047005";"1";"AUTOROUTE A86";"0";"N/A";"3";"7";"0";"3";"18";"100";"3";"";" -1";"1";"0";"1";"70"
"202100047006";"1";"BDL";"0";"N/A";"3";"4";"0";"2";"0";"379";"2";"";" -1";"1";"2";"1";"50"
"202100047007";"1";"AUTOROUTE A3";"0";"N/A";"3";"10";"0";"1";"2";"0";"1";"";" -1";"1";"0";"1";"90"
"202100047008";"1";"AUTOROUTE A115";"0";"N/A";"3";"5";"0";"1";"10";"0";"1";"";" -1";"1";"0";"1";"90"
"202100047009";"1";"AUTOROUTE A3";"0";"N/A";"3";"6";"0";"1";"9";"800";"1";"";" -1";"1";"0";"1";"90"
"202100047010";"1";"AUTOROUTE A86";"0";"N/A";"3";"8";"0";"1";"23";"100";"1";"";" -1";"1";"0";"1";"110"
"202100047011";"1";"AUTOROUTE A15";"0";"N/A";"3";"8";"0";"2";"10";"600";"3";"";" -1";"1";"0";"1";"110"
"202100047012";"1";"A86 EXT";"0";"N/A";" -1";"6";"0";"1";"39";"0";"1";"";" -1";"1";"0";"1";"90"
"202100047013";"1";"A104";"0";"N/A";" -1";"2";"0";"1";"16";"0";"1";"";" -1";"1";"0";"1";"90"
"202100047014";"4";"BENEBIG (RUE AUGUSTE)";"0";"N/A";"2";"3";"0";"3";"0";"200";"1";"";" -1";"1";"0";"1";"50"
"202100047015";"4";"ROUTE DE L'ANSE VATA";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202100047016";"4";"TROIS MARRE (CHEMIN)";"0";"N/A";" -1";"2";"0";"3";"1";"0";"1";"";" -1";"1";"9";"1";"50"
"202100047017";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047018";"7";"CHARLES DE GAULLE                   (AV)";"0";"N/A";"2";"6";"3";"1";"0";"500";"1";"";" -1";"1";"0";"1";"50"
"202100047019";"3";"ROUTE DEPARTEMENTALE 3";"0";"N/A";"2";"4";"0";"1";"9";"899";"1";"";" -1";"1";"0";"1";"50"
"202100047020";"1";"AUTOROUTE A1";"0";"N/A";"3";"0";"0";"1";"4";"100";"1";"";" -1";"1";"0";"1";"90"
"202100047021";"3";"ROUTE DE BOISVINS";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047022";"3";"AV GABRIEL PERI";"0";"N/A";"2";"2";"0";"1";"1";"600";"1";"";" -1";"1";"8";"4";"50"
"202100047023";"4";"CESAR FRANCK (RUE)";"0";"N/A";"2";"8";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202100047024";"3";"REPUBLIQUE (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"1";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202100047025";"3";"310";"0";"N/A";"2";"2";"0";"2";"0";"0";"4";"";" -1";"1";"0";"1";"30"
"202100047026";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047027";"4";"SERRES (RUE OLIVIER DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047028";"4";"JACOBINS (RUE DES)";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100047029";"4";"GENERAL LECLERC (RUE DU )";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100047030";"3";"PORT DE COURBETON (RUE DU)";"0";"N/A";"2";"3";"0";"2";"2";"940";"3";"";" -1";"1";"0";"1";"50"
"202100047031";"7";"DEPARTEMENTALE 3";"0";"N/A";"2";"2";"0";"2";"65";"500";"1";"";" -1";"1";"0";"1";"50"
"202100047032";"7";"LIBERATION. AVENUE DE LA";"0";"N/A";"2";"2";"3";"1";"20";"470";"1";"";" -1";"1";" -1";"6";"50"
"202100047033";"4";"EDOUARD HERRIOT";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047034";"4";"BUROS DE";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100047035";"4";"PASTEUR";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047036";"7";"AbbÃ© Pierre, rue";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047037";"3";"152";"0";"N/A";"2";"2";"0";"1";"4";"730";"1";"";" -1";"1";"0";"1";"70"
"202100047038";"4";"ALLEVILLE (RUE D')";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100047039";"4";"GARAY (RUE DU)";"0";"N/A";"2";" -1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047040";"4";"WALDECK-ROUSSEAU (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"8";"30"
"202100047041";"3";"TERCIS (ROUTE DE)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"70"
"202100047042";"1";"A10";"0";"N/A";"1";"2";"0";"2";"(1)";"(1)";"2";"";" -1";"1";"3";"1";"50"
"202100047043";"4";"LOUIS XI (BOULEVARD)";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047044";"4";"BD JOLIOT-CURIE";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202100047045";"4";"LIBERATION (CRS DE LA)";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"8";"1";"50"
"202100047046";"4";"baillet claude";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047047";"4";"LUMIERES (AVE DES FRERES)";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"8";"50"
"202100047048";"4";"STADE   RUE DU";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100047049";"2";"PLOMB DU CANTAL (AVENUE DU)";"0";"N/A";"3";"4";"0";"1";"48";"461";"1";"";" -1";"1";"5";"1";"50"
"202100047050";"4";"FALAISE (RUE DE  - 90-142 IMPAIR - 95)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047051";"3";"CROS (cours IrÃ©nÃ©e)";"0";"N/A";"2";"2";"0";"1";"49";"502";"1";"";" -1";"1";"0";"1";"50"
"202100047052";"3";"VERDUN (AVENUE DE, NÂ° 131 ET +)";"0";"N/A";"2";"2";"0";"2";"70";"954";"1";"";" -1";"1";"9";"1";"30"
"202100047053";"4";"MORILLOT (RUE PAUL)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100047054";"4";"QUAI DE LA TOURNELLE";"0";"N/A";"2";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"50"
"202100047055";"4";"RUE PAUL BARRUEL";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047056";"4";"BOULEVARD DE L HOPITAL";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047057";"4";"PONT CHARLES DE GAULLE";"0";"N/A";"2";"5";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"2";"1";"50"
"202100047058";"4";"BOULEVARD DIDEROT";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047059";"4";"BOULEVARD VOLTAIRE";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202100047060";"4";"RUE DU CHATEAU D EAU";"0";"N/A";"4";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047061";"3";"AV JEAN JAURES";"0";"N/A";"2";"0";"0";"2";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047062";"3";"AV DE LA REPUBLIQUE";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"5";"1";"50"
"202100047063";"3";"ROSNY (AVENUE DE)";"0";"N/A";"1";"2";"0";"1";"1";"730";"1";"";" -1";"1";"0";"1";"50"
"202100047064";"3";"ARISTIDE BRIAND (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202100047065";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047066";"4";"N/A";"0";"N/A";"1";"2";"1";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047067";"3";"GENERAL DE GAULLE (AVENUE) (PAIRS)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047068";"3";"909";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100047069";"3";"19";" -1";"N/A";" -1";"2";"0";"1";"5";"795";"1";"";" -1";"1";"0";"1";" -1"
"202100047070";"3";"210";" -1";"N/A";"2";"2";"0";"1";"22";"600";"1";"";" -1";"1";"0";"1";"70"
"202100047071";"3";"83";" -1";"N/A";"2";"2";"0";"1";"37";"900";"1";"";" -1";"1";"0";"1";"80"
"202100047072";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"4";"";" -1";"1";"0";"1";"50"
"202100047073";"3";"03";"0";"D";"2";"2";"0";"1";"55";"47";"1";"";" -1";"1";"0";"1";"80"
"202100047074";"3";"20";"0";"N/A";"2";"2";"0";"1";"29";"300";"1";"";" -1";"1";"0";"1";"50"
"202100047075";"3";"927";" -1";"N/A";"2";"2";"0";"4";"64";"700";"1";"";" -1";"1";"0";"1";"90"
"202100047076";"4";"N/A";" -1";"N/A";"1";"1";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"6";"1";"30"
"202100047077";"3";"8";"0";"A";"2";"2";"0";"2";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202100047078";"3";"950";"0";"A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047079";"1";"7";"0";"N/A";"1";"3";"0";"1";"101";"130";"1";"";" -1";"1";"0";"1";"110"
"202100047080";"3";"14";"0";"N/A";"2";"2";"0";"1";"18";"100";"1";"";" -1";"1";"0";"1";"80"
"202100047081";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100047082";"3";"6113";"0";"N/A";"2";"2";"0";"1";"23";"10";"2";"";" -1";"1";"5";"1";"80"
"202100047083";"3";"1215";" -1";"N/A";"2";"2";"0";"1";"70";"500";"1";"";" -1";"1";"0";"1";"80"
"202100047084";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"3";"50"
"202100047085";"4";"N/A";" -1";"N/A";"2";"2";"0";"4";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100047086";"3";"820";" -1";"N/A";"2";"2";"0";"2";"18";"700";"1";"";" -1";"1";"0";"1";"50"
"202100047087";"4";"N/A";" -1";"N/A";"1";"1";"1";"2";"(1)";"50";"2";"";" -1";"1";"0";"1";"30"
"202100047088";"2";"7";" -1";"N/A";"3";"4";"0";"1";"22";"800";"1";"";" -1";"1";"0";"1";"110"
"202100047089";"3";"27B";" -1";"B";"2";"2";"0";"1";"4";"380";"1";"";" -1";"1";"0";"1";"80"
"202100047090";"3";"vc";"0";"V";"2";"2";"0";"1";"0";"150";"1";"";" -1";"1";"0";"1";"50"
"202100047091";"3";"6089";" -1";"D";"2";"2";"0";"1";"7";"800";"1";"";" -1";"1";"0";"3";"50"
"202100047092";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"21";"100";"1";"";" -1";"1";"0";"1";"80"
