place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,1,1.0,2021,43.0,2.0,0.0,1.0,3,2.0,1.0,1.0,50.0,16,8,5,93,93032,2,3,0.0,2.0,48.87146,2.55435,21,2,2
1,1,1,1.0,2021,26.0,2.0,2.0,1.0,4,2.0,1.0,1.0,80.0,28,5,2,42,42228,1,1,0.0,1.0,45.567512,4.104348,21,3,2
1,1,1,1.0,2021,21.0,2.0,0.0,1.0,3,2.0,1.0,3.0,90.0,1,10,3,68,68327,1,1,0.0,6.0,47.630354,7.425073,20,1,1
10,3,2,0.0,2021,71.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,4,9,1,71,71014,2,3,0.0,6.0,46.955154,4.304988,17,2,1
1,1,1,2.0,2021,63.0,1.0,2.0,5.0,4,2.0,1.0,5.0,30.0,2,5,1,75,75116,2,1,0.0,3.0,48.860401,2.229864,11,2,2
1,1,1,2.0,2021,27.0,1.0,0.0,1.0,1,1.0,2.0,1.0,50.0,25,6,1,94,94017,1,1,1.0,6.0,48.8305,2.48931,17,1,1
1,1,2,1.0,2021,28.0,2.0,2.0,1.0,4,1.0,1.0,1.0,70.0,16,7,1,75,75114,2,4,0.0,5.0,48.820927,2.321828,14,3,3
1,1,1,2.0,2021,30.0,1.0,0.0,1.0,3,2.0,1.0,1.0,50.0,21,3,5,34,34023,2,6,0.0,6.0,43.449134,3.691707,21,1,1
1,1,1,1.0,2021,54.0,5.0,2.0,1.0,1,1.0,1.0,1.0,90.0,2,10,1,13,13106,1,1,0.0,2.0,43.38613,5.35105,11,2,2
1,1,2,2.0,2021,75.0,1.0,0.0,5.0,3,2.0,1.0,1.0,50.0,17,9,1,64,64094,2,1,0.0,7.0,43.478538,-1.188819,9,1,1
5,2,2,8.0,2021,9.0,1.0,2.0,3.0,4,1.0,1.0,1.0,50.0,28,11,5,54,54395,2,3,0.0,3.0,48.6849351587,6.1753864261,18,3,2
10,3,1,8.0,2021,13.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,14,9,1,64,64102,2,1,0.0,6.0,43.4993201272,-1.4590259073,12,2,1
1,1,1,8.0,2021,25.0,2.0,0.0,1.0,3,1.0,7.0,3.0,50.0,18,12,5,43,43002,2,1,1.0,6.0,45.05073,3.88242,21,2,1
1,1,1,2.0,2021,50.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,11,9,1,75,75118,2,1,0.0,3.0,48.900675,2.333095,14,3,2
1,1,1,1.0,2021,55.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,24,4,3,69,69297,1,1,0.0,2.0,45.602635618,4.7972066794,22,3,2
10,3,1,0.0,2021,0.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,23,9,1,68,68066,2,2,0.0,6.0,48.06947,7.36058,10,3,1
1,1,1,1.0,2021,54.0,2.0,2.0,1.0,2,2.0,1.0,1.0,50.0,28,9,1,17,17291,1,1,0.0,4.0,46.17315,-1.1168,16,3,3
1,1,2,2.0,2021,45.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,21,4,1,92,92049,2,2,0.0,3.0,48.8176956235,2.3078852892,10,2,2
1,1,1,2.0,2021,20.0,1.0,2.0,1.0,3,2.0,1.0,1.0,90.0,4,4,1,974,97404,1,1,0.0,1.0,-21.261561,55.339398,11,2,2
2,2,2,1.0,2021,14.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,25,3,1,69,69266,2,1,0.0,4.0,45.76844,4.9053,18,5,4
10,3,2,0.0,2021,12.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,25,5,1,59,59512,2,1,0.0,6.0,50.683485,3.192178,8,2,1
1,1,2,8.0,2021,21.0,2.0,0.0,1.0,3,2.0,2.0,3.0,90.0,12,7,1,12,12013,1,1,1.0,7.0,44.513042,2.244437,19,1,1
1,1,1,1.0,2021,36.0,2.0,2.0,1.0,3,2.0,1.0,1.0,90.0,12,11,2,48,48127,1,1,0.0,1.0,44.627137,3.475864,18,2,2
1,1,2,1.0,2021,36.0,2.0,2.0,1.0,3,2.0,1.0,1.0,90.0,14,11,3,51,51088,1,1,0.0,3.0,49.334449,4.032991,19,3,2
2,2,2,1.0,2021,28.0,5.0,2.0,1.0,9,1.0,2.0,1.0,50.0,17,1,1,93,93073,1,9,0.0,2.0,49.0022129537,2.5369678671,14,4,2
1,1,1,2.0,2021,28.0,1.0,0.0,1.0,4,1.0,1.0,1.0,30.0,22,7,1,44,44109,2,3,0.0,3.0,47.208837,-1.550102,17,3,2
10,3,2,0.0,2021,25.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,31,3,1,69,69249,2,4,0.0,6.0,45.6792951711,4.6502369642,17,2,1
1,1,2,1.0,2021,34.0,2.0,0.0,1.0,4,2.0,1.0,8.0,50.0,21,4,1,19,19272,2,1,0.0,7.0,45.2407303224,1.7384417669,17,1,1
1,1,1,1.0,2021,46.0,2.0,2.0,1.0,1,3.0,1.0,1.0,70.0,25,6,1,92,92002,1,1,0.0,2.0,48.7629853869,2.3043052888,8,2,2
1,1,1,1.0,2021,30.0,2.0,0.0,1.0,3,2.0,1.0,3.0,50.0,16,12,3,54,54040,2,1,0.0,6.0,48.5055591466,6.8976196626,6,1,1
2,2,2,1.0,2021,60.0,2.0,2.0,1.0,3,2.0,1.0,1.0,70.0,3,7,1,83,83087,1,1,0.0,2.0,43.405765,5.818999,17,3,2
1,1,1,2.0,2021,64.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,2,8,1,38,38565,1,1,0.0,3.0,45.300162,5.637993,7,2,2
1,1,1,2.0,2021,45.0,1.0,0.0,1.0,4,2.0,9.0,1.0,50.0,18,4,1,49,49359,1,1,0.0,7.0,47.216639,-0.187052,17,1,1
10,3,2,0.0,2021,79.0,1.0,1.0,3.0,3,1.0,1.0,5.0,30.0,16,10,1,94,94043,2,1,0.0,6.0,48.812336,2.361597,12,2,1
1,1,1,2.0,2021,16.0,1.0,0.0,1.0,4,2.0,2.0,1.0,50.0,14,9,1,27,27684,2,6,1.0,6.0,49.014,1.18705,8,1,1
10,3,2,0.0,2021,53.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,5,6,1,69,69275,1,3,0.0,6.0,45.79752,4.96996,13,2,1
10,3,2,0.0,2021,46.0,2.0,1.0,1.0,4,1.0,1.0,1.0,50.0,27,6,1,95,95680,2,3,0.0,6.0,48.9971818739,2.4137359858,10,2,1
2,2,1,2.0,2021,30.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,6,6,5,94,94076,2,5,0.0,3.0,48.78857,2.37533,0,3,2
1,1,2,2.0,2021,37.0,1.0,2.0,1.0,7,2.0,2.0,1.0,50.0,3,7,1,59,59090,1,3,1.0,6.0,50.68752,3.08623,13,3,3
1,1,1,2.0,2021,34.0,1.0,0.0,1.0,4,2.0,2.0,1.0,50.0,26,5,5,45,45234,2,1,1.0,6.0,47.90615,1.9027,0,1,1
1,1,1,8.0,2021,34.0,1.0,2.0,1.0,4,3.0,1.0,1.0,50.0,11,1,5,37,37261,2,1,0.0,6.0,47.4061410923,0.7030706853,21,2,2
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,10,11,1,33,33069,2,2,0.0,3.0,44.870579,-0.598281,8,2,2
1,1,1,8.0,2021,18.0,2.0,0.0,1.0,7,2.0,1.0,1.0,50.0,8,9,2,13,13216,2,1,0.0,3.0,43.35815,5.28857,6,2,2
1,1,1,2.0,2021,26.0,1.0,0.0,1.0,4,2.0,2.0,1.0,50.0,13,3,5,75,75107,2,3,1.0,6.0,48.848522,2.306789,21,1,1
1,1,1,8.0,2021,45.0,1.0,0.0,5.0,4,2.0,1.0,1.0,30.0,2,7,1,92,92023,2,1,0.0,3.0,48.80949,2.27123,18,2,2
1,1,1,2.0,2021,27.0,1.0,0.0,1.0,3,2.0,2.0,1.0,50.0,1,12,5,92,92004,2,1,1.0,7.0,48.9102958951,2.2859582305,20,1,1
10,3,2,0.0,2021,87.0,2.0,1.0,1.0,6,2.0,2.0,1.0,20.0,27,1,1,95,95409,1,1,1.0,6.0,49.0416754645,2.3395740436,10,2,1
2,2,2,2.0,2021,43.0,1.0,2.0,1.0,2,2.0,1.0,1.0,70.0,8,10,1,971,97113,1,1,0.0,3.0,16.20824,-61.467,16,3,2
1,1,2,1.0,2021,20.0,2.0,2.0,1.0,7,2.0,2.0,1.0,90.0,15,7,1,69,69259,1,9,0.0,1.0,45.71949,4.87961,7,2,2
2,2,2,2.0,2021,20.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,2,6,1,10,10387,2,6,0.0,7.0,48.2912,4.06728,13,2,1
1,1,1,2.0,2021,22.0,1.0,2.0,1.0,4,1.0,2.0,1.0,30.0,5,4,1,75,75117,2,7,1.0,3.0,48.878296,2.298581,16,2,2
1,1,1,0.0,2021,15.0,1.0,0.0,5.0,4,2.0,1.0,8.0,50.0,3,7,3,42,42139,2,1,0.0,7.0,45.284965,4.389762,3,1,1
10,3,2,0.0,2021,10.0,2.0,1.0,2.0,4,1.0,1.0,1.0,50.0,30,4,1,75,75107,2,3,0.0,6.0,48.858018,2.309351,18,2,1
1,1,1,1.0,2021,95.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,31,7,1,54,54431,2,2,0.0,1.0,48.91664,6.06301,8,2,2
10,3,1,8.0,2021,40.0,2.0,1.0,1.0,4,1.0,1.0,1.0,30.0,3,6,5,54,54395,2,1,0.0,6.0,48.6894392181,6.1850615032,22,2,1
1,1,1,8.0,2021,16.0,1.0,2.0,5.0,4,3.0,2.0,1.0,50.0,17,3,1,67,67447,2,3,1.0,3.0,48.60688,7.7305,7,2,2
1,1,1,8.0,2021,31.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,1,9,1,94,94041,2,3,0.0,3.0,48.80842,2.40775,19,2,2
1,1,1,1.0,2021,72.0,2.0,0.0,1.0,1,3.0,2.0,2.0,130.0,6,12,3,71,71384,1,1,1.0,6.0,46.685328,4.844874,23,1,1
1,1,1,1.0,2021,18.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,9,6,1,93,93032,2,3,0.0,3.0,48.879463,2.533805,15,2,2
1,1,2,1.0,2021,20.0,2.0,2.0,1.0,1,3.0,2.0,1.0,130.0,11,3,1,33,33284,1,1,1.0,4.0,44.6464918098,-0.8379931839,17,3,3
10,3,2,0.0,2021,18.0,2.0,1.0,1.0,3,2.0,1.0,1.0,70.0,16,7,1,64,64237,1,1,0.0,6.0,43.279015,-0.375759,12,2,1
1,1,1,1.0,2021,30.0,2.0,2.0,1.0,3,2.0,7.0,1.0,80.0,23,1,1,4,4006,1,1,0.0,6.0,44.258555,6.58905,10,2,2
10,3,1,0.0,2021,62.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,14,10,1,77,77186,2,1,0.0,6.0,48.406027,2.689132,10,2,1
1,1,2,0.0,2021,7.0,1.0,0.0,5.0,3,2.0,1.0,1.0,50.0,27,3,5,93,93005,2,2,1.0,6.0,48.9493634583,2.5196639908,19,2,2
1,1,1,0.0,2021,42.0,1.0,0.0,1.0,4,2.0,1.0,8.0,50.0,29,5,1,88,88413,1,9,0.0,6.0,48.3116346783,6.9210675359,10,1,1
1,1,2,1.0,2021,21.0,2.0,2.0,2.0,1,1.0,1.0,1.0,90.0,13,3,2,13,13215,1,1,0.0,5.0,43.38101,5.35282,18,3,3
1,1,1,1.0,2021,42.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,24,1,1,202,202033,2,2,0.0,3.0,42.67616,9.43848,17,4,2
1,1,1,8.0,2021,18.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,14,6,2,95,95574,2,1,0.0,1.0,49.0071342347,2.2714394331,21,2,2
1,1,1,2.0,2021,61.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,19,1,1,1,1281,2,1,0.0,3.0,46.283599,6.08657,16,2,2
10,3,1,8.0,2021,24.0,2.0,1.0,1.0,9,2.0,1.0,1.0,15.0,15,1,5,78,78498,2,9,0.0,6.0,48.93531,2.04645,19,2,1
1,1,2,1.0,2021,38.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,14,5,5,13,13201,2,1,0.0,2.0,43.300067,5.380813,20,2,2
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,1.0,1.0,1.0,30.0,27,6,1,12,12145,2,2,0.0,3.0,44.0995142657,3.0759056658,19,2,2
1,1,1,1.0,2021,56.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,23,7,1,93,93007,1,1,0.0,5.0,48.93315,2.48084,21,3,3
1,1,2,2.0,2021,15.0,1.0,0.0,1.0,4,2.0,6.0,1.0,80.0,27,10,1,59,59641,1,1,0.0,7.0,50.965944,2.488091,8,1,1
1,1,1,2.0,2021,45.0,1.0,2.0,1.0,1,1.0,2.0,1.0,110.0,5,10,3,91,91687,1,1,1.0,3.0,48.664,2.3658,7,2,2
1,1,1,2.0,2021,24.0,1.0,2.0,1.0,1,1.0,1.0,1.0,50.0,3,8,2,94,94081,1,9,0.0,3.0,48.77374,2.4046,20,2,2
1,1,1,2.0,2021,25.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,12,9,1,13,13208,2,1,0.0,2.0,43.25241,5.37593,19,2,2
1,1,2,1.0,2021,38.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,12,1,973,97302,2,1,0.0,1.0,4.93762,-52.32416,12,3,2
1,1,1,1.0,2021,41.0,2.0,0.0,1.0,4,1.0,1.0,1.0,50.0,11,4,1,93,93064,2,1,0.0,6.0,48.8753249462,2.4877851016,17,1,1
1,1,1,2.0,2021,20.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,21,8,5,83,83118,2,1,0.0,3.0,43.44846,6.7793,20,2,2
2,2,2,1.0,2021,63.0,2.0,2.0,1.0,2,2.0,2.0,1.0,90.0,20,10,1,59,59082,1,1,1.0,4.0,50.9707367371,2.3949309319,10,4,3
1,1,1,2.0,2021,35.0,1.0,2.0,1.0,2,1.0,1.0,1.0,70.0,7,5,1,92,92051,1,1,0.0,5.0,48.88422,2.26236,20,3,3
1,1,1,2.0,2021,50.0,1.0,2.0,1.0,3,2.0,1.0,1.0,30.0,25,2,5,202,202033,2,9,0.0,3.0,42.67707,9.43472,18,2,2
3,2,1,1.0,2021,17.0,2.0,0.0,1.0,2,2.0,1.0,1.0,70.0,11,8,1,91,91617,1,1,0.0,6.0,48.642,2.533,19,2,1
1,1,1,1.0,2021,35.0,2.0,2.0,1.0,2,1.0,1.0,1.0,50.0,22,9,5,92,92051,2,3,0.0,3.0,48.8814031735,2.271283865,22,2,2
1,1,1,2.0,2021,77.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,10,1,1,92,92036,2,1,0.0,6.0,48.948245339,2.2822008218,13,1,1
1,1,2,8.0,2021,37.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,6,3,1,69,69386,2,2,0.0,3.0,45.76931,4.85039,15,2,2
1,1,2,8.0,2021,50.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,2,3,1,85,85194,2,2,0.0,3.0,46.49602,-1.77085,9,2,2
1,1,2,1.0,2021,59.0,2.0,2.0,1.0,1,1.0,1.0,1.0,90.0,5,5,1,972,97213,1,1,0.0,4.0,14.6183,-61.0203,12,4,4
1,1,1,2.0,2021,67.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,12,10,1,28,28134,2,2,0.0,3.0,48.7373326498,1.3870453835,17,3,2
1,1,1,8.0,2021,49.0,1.0,0.0,3.0,4,2.0,1.0,5.0,50.0,3,8,1,75,75110,2,3,0.0,7.0,48.877329,2.355125,16,1,1
10,3,2,0.0,2021,71.0,2.0,1.0,3.0,4,2.0,1.0,1.0,50.0,28,8,1,13,13208,2,1,0.0,3.0,43.2510770678,5.3880052222,15,2,1
1,1,1,2.0,2021,19.0,1.0,0.0,3.0,4,2.0,1.0,1.0,30.0,10,12,5,75,75115,2,4,0.0,6.0,48.848436,2.280903,18,1,1
1,1,2,1.0,2021,36.0,2.0,2.0,1.0,4,2.0,1.0,1.0,30.0,28,4,1,17,17300,2,3,0.0,3.0,46.16089,-1.1877,15,2,2
1,1,1,1.0,2021,31.0,2.0,2.0,1.0,4,2.0,2.0,1.0,50.0,10,9,1,84,84047,1,2,1.0,3.0,43.905816,5.347241,10,2,2
2,2,1,1.0,2021,50.0,2.0,0.0,1.0,1,3.0,4.0,1.0,130.0,6,12,1,62,62894,1,1,1.0,6.0,50.75826,1.632219,15,2,1
2,2,2,1.0,2021,46.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,19,3,1,69,69199,2,1,0.0,3.0,45.69443,4.84432,11,3,2
1,1,2,1.0,2021,67.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,11,8,1,35,35176,1,1,0.0,1.0,47.857547,-1.877482,12,2,2
1,1,1,1.0,2021,22.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,20,6,1,56,56098,2,1,0.0,6.0,47.77304,-3.33754,11,1,1
1,1,1,2.0,2021,65.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,6,1,67,67365,2,3,0.0,3.0,48.537783,7.695201,17,2,2
1,1,1,2.0,2021,40.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,2,10,5,17,17306,2,6,1.0,7.0,45.6364651334,-1.0287373646,22,1,1
1,1,1,8.0,2021,58.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,1,9,1,35,35115,2,6,0.0,3.0,48.35261,-1.18617,10,2,2
10,3,2,0.0,2021,74.0,5.0,1.0,1.0,4,1.0,1.0,1.0,50.0,27,5,1,75,75112,2,1,0.0,6.0,48.842798,2.398238,15,2,1
2,2,1,1.0,2021,21.0,2.0,0.0,1.0,4,2.0,2.0,1.0,50.0,12,3,5,59,59009,2,1,1.0,6.0,50.649316,3.140208,23,3,1
10,3,2,0.0,2021,77.0,2.0,1.0,1.0,7,2.0,1.0,1.0,50.0,22,9,1,6,6126,2,4,0.0,6.0,43.823546,7.19056,13,2,1
1,1,1,2.0,2021,67.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,24,11,1,202,202033,2,4,0.0,2.0,42.67487,9.44384,11,2,2
1,1,2,8.0,2021,20.0,1.0,2.0,5.0,4,1.0,1.0,1.0,30.0,12,4,1,75,75117,2,1,0.0,3.0,48.886956,2.303036,10,2,2
1,1,1,2.0,2021,59.0,1.0,9.0,1.0,3,2.0,1.0,1.0,80.0,6,10,1,44,44099,1,1,0.0,1.0,47.594675,-1.383896,15,3,2
1,1,1,2.0,2021,23.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,21,5,1,75,75115,2,3,0.0,3.0,48.846082,2.314242,15,2,2
1,1,1,2.0,2021,20.0,1.0,2.0,3.0,4,2.0,1.0,1.0,50.0,16,10,5,37,37261,2,1,0.0,6.0,47.4220156382,0.7050404325,20,3,2
1,1,1,2.0,2021,15.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,23,4,1,57,57588,2,3,0.0,1.0,49.468323,6.239017,14,2,2
1,1,1,1.0,2021,23.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,7,4,1,17,17359,1,1,0.0,3.0,46.100545,-0.67857,8,2,2
2,2,2,1.0,2021,54.0,2.0,0.0,1.0,3,1.0,2.0,1.0,30.0,26,11,5,94,94081,2,1,0.0,2.0,48.77518,2.36773,23,3,2
1,1,2,1.0,2021,22.0,2.0,0.0,1.0,1,2.0,1.0,1.0,90.0,26,6,1,13,13214,1,1,0.0,7.0,43.32166,5.37804,15,1,1
1,1,1,2.0,2021,57.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,25,4,1,87,87085,2,3,0.0,2.0,45.84323,1.25414,18,2,2
1,1,1,2.0,2021,28.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,13,10,1,51,51573,2,1,0.0,3.0,49.2484750555,4.0004509243,12,4,2
10,3,1,0.0,2021,29.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,11,10,5,77,77058,2,1,0.0,6.0,48.840314,2.710622,7,3,1
2,2,2,1.0,2021,57.0,2.0,2.0,2.0,1,3.0,1.0,1.0,110.0,8,9,1,33,33284,1,1,0.0,2.0,44.635309,-0.844491,18,3,2
1,1,2,1.0,2021,20.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,17,9,5,25,25462,2,6,0.0,3.0,46.91172,6.347639,22,2,2
1,1,2,2.0,2021,52.0,1.0,2.0,1.0,7,2.0,1.0,1.0,50.0,25,5,1,31,31561,2,1,0.0,3.0,43.66123,1.47053,20,2,2
10,3,2,0.0,2021,47.0,2.0,1.0,1.0,4,2.0,2.0,1.0,50.0,5,10,1,51,51454,2,3,1.0,7.0,49.24035,4.03292,15,2,1
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,19,11,5,94,94046,2,1,0.0,3.0,48.81199,2.4293,18,2,2
2,2,1,0.0,2021,18.0,1.0,2.0,1.0,4,1.0,2.0,1.0,50.0,13,2,5,13,13210,2,1,1.0,1.0,43.2771961492,5.419887191,2,3,2
10,3,1,0.0,2021,3.0,1.0,1.0,5.0,4,2.0,1.0,4.0,10.0,23,4,1,91,91345,2,1,0.0,6.0,48.68851,2.28868,17,2,1
2,2,2,1.0,2021,12.0,2.0,0.0,1.0,1,3.0,1.0,1.0,130.0,27,8,1,59,59167,1,1,0.0,6.0,50.2200173273,3.2473061,13,3,2
1,1,2,1.0,2021,48.0,2.0,0.0,1.0,7,2.0,9.0,8.0,30.0,18,11,1,67,67447,2,1,0.0,6.0,48.60302,7.75341,8,1,1
1,1,1,8.0,2021,46.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,20,2,1,75,75112,2,2,0.0,3.0,48.834986,2.419802,11,2,2
1,1,1,2.0,2021,23.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,10,10,1,83,83069,2,2,0.0,2.0,43.1114608128,6.1239981651,12,2,2
10,3,1,8.0,2021,15.0,1.0,1.0,1.0,4,2.0,1.0,8.0,30.0,8,11,1,92,92048,2,1,0.0,6.0,48.79391,2.21998,16,2,1
1,1,1,2.0,2021,51.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,5,10,1,90,90010,2,1,0.0,3.0,47.63634,6.83766,16,2,2
1,1,1,2.0,2021,36.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,25,8,2,74,74050,1,3,0.0,3.0,46.22114,6.433638,6,2,2
1,1,2,1.0,2021,49.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,6,12,1,63,63164,2,1,0.0,2.0,45.81594,3.15242,17,2,2
1,1,1,8.0,2021,43.0,2.0,0.0,1.0,3,2.0,2.0,8.0,70.0,4,12,3,38,38268,1,1,1.0,7.0,45.415835,6.089301,6,1,1
1,1,2,1.0,2021,44.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,6,7,2,63,63113,2,1,0.0,2.0,45.78964,3.08138,21,2,2
1,1,2,1.0,2021,63.0,2.0,2.0,1.0,2,3.0,1.0,1.0,90.0,14,12,1,25,25056,1,1,1.0,2.0,47.257,5.99815,15,2,2
1,1,1,2.0,2021,74.0,1.0,1.0,1.0,4,2.0,1.0,1.0,30.0,17,12,1,29,29019,2,2,0.0,6.0,48.39268,-4.48226,14,2,1
1,1,2,2.0,2021,21.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,19,12,1,53,53272,1,1,0.0,7.0,48.407903,-0.225585,14,1,1
10,3,1,0.0,2021,70.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,22,10,5,10,10387,2,1,0.0,6.0,48.2786484035,4.0670335293,7,2,1
1,1,1,2.0,2021,50.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,23,9,1,92,92073,2,1,0.0,2.0,48.870469,2.23192,17,2,2
1,1,2,2.0,2021,16.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,13,11,1,50,50391,2,1,0.0,2.0,48.594123,-1.080222,16,4,2
1,1,1,1.0,2021,27.0,2.0,0.0,1.0,3,3.0,1.0,1.0,50.0,2,9,1,93,93007,2,9,0.0,3.0,48.9510548199,2.4404791611,11,3,2
1,1,1,2.0,2021,19.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,7,11,2,62,62870,2,2,0.0,1.0,50.404608,1.725241,17,2,2
1,1,1,2.0,2021,19.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,25,5,1,25,25056,2,3,0.0,3.0,47.25425,6.01508,20,2,2
1,1,1,2.0,2021,54.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,3,1,75,75116,2,2,0.0,3.0,48.874927,2.271105,16,2,2
1,1,1,2.0,2021,50.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,5,6,1,6,6058,1,1,0.0,3.0,43.726232,6.81761,12,4,2
1,1,1,1.0,2021,28.0,2.0,2.0,1.0,1,3.0,2.0,1.0,70.0,1,11,1,93,93039,1,1,0.0,4.0,48.9266789645,2.3358397729,16,4,4
2,2,1,2.0,2021,0.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,5,4,1,13,13214,2,1,0.0,4.0,43.3467330361,5.3782428269,14,4,3
1,1,2,8.0,2021,61.0,1.0,0.0,3.0,4,2.0,1.0,1.0,50.0,15,10,5,35,35238,2,1,0.0,7.0,48.09874,-1.64487,20,1,1
1,1,1,2.0,2021,31.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,25,2,1,13,13202,2,1,0.0,1.0,43.3011033669,5.3640507689,8,2,2
10,3,1,0.0,2021,20.0,1.0,1.0,1.0,4,2.0,1.0,1.0,50.0,12,11,4,79,79079,2,1,0.0,7.0,46.926405,-0.750595,18,2,1
1,1,1,2.0,2021,23.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,1,5,1,77,77111,2,2,0.0,3.0,48.88041,2.77051,10,2,2
1,1,2,1.0,2021,48.0,2.0,2.0,1.0,2,2.0,1.0,1.0,70.0,27,5,1,26,26198,2,1,0.0,4.0,44.53369,4.73341,17,3,3
1,1,1,2.0,2021,21.0,1.0,0.0,1.0,4,2.0,1.0,4.0,50.0,20,6,1,61,61006,2,1,0.0,6.0,48.75211,-0.02495,15,1,1
1,1,1,2.0,2021,54.0,1.0,0.0,1.0,9,1.0,1.0,1.0,80.0,8,5,1,65,65257,1,1,0.0,6.0,43.161452,-0.014827,10,1,1
1,1,1,8.0,2021,58.0,1.0,2.0,5.0,4,2.0,2.0,5.0,50.0,14,1,5,75,75105,2,3,1.0,3.0,48.846845,2.360971,17,2,2
1,1,1,2.0,2021,19.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,7,5,1,92,92035,2,1,0.0,3.0,48.9066924905,2.2459262609,17,3,2
1,1,2,2.0,2021,38.0,1.0,2.0,1.0,1,3.0,1.0,1.0,90.0,3,6,1,94,94028,1,1,0.0,2.0,48.7945105647,2.4421620369,19,2,2
1,1,1,0.0,2021,27.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,28,3,1,94,94078,2,1,0.0,3.0,48.748288,2.435474,15,2,2
1,1,1,2.0,2021,15.0,1.0,0.0,1.0,3,2.0,1.0,1.0,50.0,20,6,1,62,62014,2,6,0.0,2.0,50.637432,2.409412,20,2,2
